N,X,Y,Angle,Power (dBm)
1698.0,7.24819,-5.11356,36,-83.8404
1699.0,7.74819,-5.11356,44,-81.0041
1700.0,8.24819,-5.11356,33,-79.4084
1701.0,8.74819,-5.11356,32,-83.0215
1702.0,9.24819,-5.11356,-170,-80.8045
1703.0,-27.2518,-4.61356,-170,-250.0
1704.0,-26.7518,-4.61356,-126,-93.3947
1705.0,-26.2518,-4.61356,-126,-91.9986
1706.0,-25.7518,-4.61356,-130,-91.6685
1707.0,-25.2518,-4.61356,-125,-92.1412
1708.0,-24.7518,-4.61356,-125,-91.2022
1709.0,-24.2518,-4.61356,-105,-91.0128
1710.0,-23.7518,-4.61356,-117,-91.6796
1711.0,-23.2518,-4.61356,-125,-90.2201
1712.0,-22.7518,-4.61356,-125,-91.3828
1713.0,-22.2518,-4.61356,-114,-91.2995
1714.0,-21.7518,-4.61356,-112,-91.2442
1715.0,-21.2518,-4.61356,-125,-90.6055
1716.0,-20.7518,-4.61356,-124,-90.0543
1717.0,-20.2518,-4.61356,-136,-89.8962
1718.0,-19.7518,-4.61356,-137,-89.8221
1719.0,-19.2518,-4.61356,-123,-90.4395
1720.0,-18.7518,-4.61356,-138,-90.1294
1721.0,-18.2518,-4.61356,-118,-90.4076
1722.0,-17.7518,-4.61356,-126,-89.9843
1723.0,-17.2518,-4.61356,-125,-90.0061
1724.0,-16.7518,-4.61356,-117,-90.3549
1725.0,-16.2518,-4.61356,-126,-89.6153
1726.0,-15.7518,-4.61356,-123,-90.0802
1727.0,-15.2518,-4.61356,-122,-97.087
1728.0,-14.7518,-4.61356,-170,-80.5
1729.0,-14.2518,-4.61356,-170,-82.4247
1730.0,-13.7518,-4.61356,-170,-84.002
1731.0,-13.2518,-4.61356,-170,-83.5265
1732.0,-12.7518,-4.61356,-170,-75.1097
1733.0,-12.2518,-4.61356,-170,-79.2555
1734.0,-11.7518,-4.61356,-170,-81.7404
1735.0,-11.2518,-4.61356,-170,-82.2492
1736.0,-10.7518,-4.61356,-170,-80.2259
1737.0,-10.2518,-4.61356,-170,-78.1775
1738.0,-9.75181,-4.61356,-170,-78.7212
1739.0,-9.25181,-4.61356,-170,-97.9268
1740.0,-8.75181,-4.61356,-170,-81.866
1741.0,-8.25181,-4.61356,-170,-76.0555
1742.0,-7.75181,-4.61356,-170,-76.0476
1743.0,-7.25181,-4.61356,-170,-81.9292
1744.0,-6.75181,-4.61356,-170,-77.8539
1745.0,-6.25181,-4.61356,-170,-77.2921
1746.0,-5.75181,-4.61356,-170,-84.4819
1747.0,-5.25181,-4.61356,-170,-76.9721
1748.0,-4.75181,-4.61356,58,-74.0391
1749.0,-4.25181,-4.61356,-135,-81.9681
1750.0,-3.75181,-4.61356,-9,-79.038
1751.0,-3.25181,-4.61356,-8,-74.956
1752.0,-2.75181,-4.61356,-7,-78.5004
1753.0,-2.25181,-4.61356,10,-78.821
1754.0,-1.75181,-4.61356,-8,-77.9843
1755.0,-1.25181,-4.61356,-8,-79.7052
1756.0,-0.751808,-4.61356,9,-74.9731
1757.0,-0.251808,-4.61356,17,-79.2809
1758.0,0.248192,-4.61356,2,-79.1625
1759.0,0.748192,-4.61356,13,-78.6546
1760.0,1.24819,-4.61356,26,-75.1243
1761.0,1.74819,-4.61356,37,-77.5893
1762.0,2.24819,-4.61356,7,-78.0491
1763.0,2.74819,-4.61356,40,-77.0788
1764.0,3.24819,-4.61356,9,-76.5151
1765.0,3.74819,-4.61356,23,-77.0824
1766.0,4.24819,-4.61356,42,-76.6738
1767.0,4.74819,-4.61356,-103,-75.0905
1768.0,5.24819,-4.61356,-106,-87.2777
1769.0,5.74819,-4.61356,-117,-79.8204
1770.0,6.24819,-4.61356,-170,-79.2359
1771.0,6.74819,-4.61356,-170,-83.1402
1772.0,7.24819,-4.61356,-170,-79.7113
1773.0,7.74819,-4.61356,-170,-75.0677
1774.0,8.24819,-4.61356,-170,-77.2328
1775.0,8.74819,-4.61356,-170,-77.6913
1776.0,9.24819,-4.61356,-170,-77.7819
1777.0,-27.2518,-4.11356,-170,-250.0
1778.0,-26.7518,-4.11356,-130,-90.6462
1779.0,-26.2518,-4.11356,-127,-91.1227
1780.0,-25.7518,-4.11356,-125,-91.6266
1781.0,-25.2518,-4.11356,-131,-91.3491
1782.0,-24.7518,-4.11356,-130,-91.8687
1783.0,-24.2518,-4.11356,-111,-92.1656
1784.0,-23.7518,-4.11356,-122,-91.931
1785.0,-23.2518,-4.11356,-112,-91.1713
1786.0,-22.7518,-4.11356,-111,-91.5313
1787.0,-22.2518,-4.11356,-112,-90.3667
1788.0,-21.7518,-4.11356,-135,-91.233
1789.0,-21.2518,-4.11356,-136,-89.8001
1790.0,-20.7518,-4.11356,-136,-90.6145
1791.0,-20.2518,-4.11356,-137,-90.0754
1792.0,-19.7518,-4.11356,-138,-90.2461
1793.0,-19.2518,-4.11356,-127,-90.0986
1794.0,-18.7518,-4.11356,-121,-90.2746
1795.0,-18.2518,-4.11356,-118,-90.5163
1796.0,-17.7518,-4.11356,-118,-90.0269
1797.0,-17.2518,-4.11356,-102,-89.9426
1798.0,-16.7518,-4.11356,-115,-90.4458
1799.0,-16.2518,-4.11356,-139,-91.4076
1800.0,-15.7518,-4.11356,-125,-96.7043
1801.0,-15.2518,-4.11356,-117,-96.6126
1802.0,-14.7518,-4.11356,-170,-87.5478
1803.0,-14.2518,-4.11356,-170,-84.4024
1804.0,-13.7518,-4.11356,-170,-77.8748
1805.0,-13.2518,-4.11356,-170,-74.7679
1806.0,-12.7518,-4.11356,-170,-85.5402
1807.0,-12.2518,-4.11356,-170,-82.5402
1808.0,-11.7518,-4.11356,-170,-78.587
1809.0,-11.2518,-4.11356,-170,-76.8195
1810.0,-10.7518,-4.11356,-170,-75.7287
1811.0,-10.2518,-4.11356,-170,-79.3991
1812.0,-9.75181,-4.11356,-170,-78.9455
1813.0,-9.25181,-4.11356,-170,-83.212
1814.0,-8.75181,-4.11356,-170,-77.0158
1815.0,-8.25181,-4.11356,-170,-74.9114
1816.0,-7.75181,-4.11356,-170,-78.02
1817.0,-7.25181,-4.11356,-170,-78.8405
1818.0,-6.75181,-4.11356,-170,-79.2581
1819.0,-6.25181,-4.11356,-170,-79.1835
1820.0,-5.75181,-4.11356,59,-76.2804
1821.0,-5.25181,-4.11356,50,-76.7493
1822.0,-4.75181,-4.11356,55,-85.196
1823.0,-4.25181,-4.11356,-157,-73.7462
1824.0,-3.75181,-4.11356,-1,-74.6591
1825.0,-3.25181,-4.11356,3,-74.9619
1826.0,-2.75181,-4.11356,-1,-74.6279
1827.0,-2.25181,-4.11356,-165,-76.2555
1828.0,-1.75181,-4.11356,-7,-75.959
1829.0,-1.25181,-4.11356,7,-78.913
1830.0,-0.751808,-4.11356,-8,-77.687
1831.0,-0.251808,-4.11356,11,-74.768
1832.0,0.248192,-4.11356,-6,-76.8976
1833.0,0.748192,-4.11356,20,-77.0965
1834.0,1.24819,-4.11356,18,-75.7109
1835.0,1.74819,-4.11356,23,-77.6121
1836.0,2.24819,-4.11356,14,-76.929
1837.0,2.74819,-4.11356,-1,-77.0471
1838.0,3.24819,-4.11356,15,-76.3668
1839.0,3.74819,-4.11356,33,-76.6031
1840.0,4.24819,-4.11356,19,-77.4647
1841.0,4.74819,-4.11356,-115,-75.1551
1842.0,5.24819,-4.11356,-91,-89.9108
1843.0,5.74819,-4.11356,-90,-76.6288
1844.0,6.24819,-4.11356,-102,-81.8422
1845.0,6.74819,-4.11356,-95,-78.3718
1846.0,7.24819,-4.11356,-99,-79.5075
1847.0,7.74819,-4.11356,-99,-101.285
1848.0,8.24819,-4.11356,-170,-79.8604
1849.0,8.74819,-4.11356,-110,-76.1509
1850.0,9.24819,-4.11356,-170,-81.191
1851.0,-27.2518,-3.61356,-170,-250.0
1852.0,-26.7518,-3.61356,-131,-88.7565
1853.0,-26.2518,-3.61356,-127,-89.1641
1854.0,-25.7518,-3.61356,-130,-91.1298
1855.0,-25.2518,-3.61356,-129,-90.412
1856.0,-24.7518,-3.61356,-128,-90.1225
1857.0,-24.2518,-3.61356,-129,-90.5983
1858.0,-23.7518,-3.61356,-113,-92.5626
1859.0,-23.2518,-3.61356,-103,-92.0022
1860.0,-22.7518,-3.61356,-97,-91.8739
1861.0,-22.2518,-3.61356,-110,-91.6147
1862.0,-21.7518,-3.61356,-135,-91.3091
1863.0,-21.2518,-3.61356,-137,-89.9439
1864.0,-20.7518,-3.61356,-135,-89.8159
1865.0,-20.2518,-3.61356,-121,-89.7427
1866.0,-19.7518,-3.61356,-118,-89.8346
1867.0,-19.2518,-3.61356,-95,-90.0256
1868.0,-18.7518,-3.61356,-112,-89.5958
1869.0,-18.2518,-3.61356,-113,-90.7044
1870.0,-17.7518,-3.61356,-122,-89.6952
1871.0,-17.2518,-3.61356,-111,-89.6363
1872.0,-16.7518,-3.61356,-136,-91.7198
1873.0,-16.2518,-3.61356,-122,-96.1947
1874.0,-15.7518,-3.61356,-121,-95.7833
1875.0,-15.2518,-3.61356,-118,-96.8166
1876.0,-14.7518,-3.61356,-170,-80.4768
1877.0,-14.2518,-3.61356,-170,-77.3167
1878.0,-13.7518,-3.61356,-170,-78.8788
1879.0,-13.2518,-3.61356,-170,-100.894
1880.0,-12.7518,-3.61356,-170,-77.1228
1881.0,-12.2518,-3.61356,-170,-78.1366
1882.0,-11.7518,-3.61356,-170,-80.0496
1883.0,-11.2518,-3.61356,-170,-80.0089
1884.0,-10.7518,-3.61356,-170,-84.3716
1885.0,-10.2518,-3.61356,-170,-75.8323
1886.0,-9.75181,-3.61356,-170,-74.1425
1887.0,-9.25181,-3.61356,-170,-75.0967
1888.0,-8.75181,-3.61356,-170,-75.3721
1889.0,-8.25181,-3.61356,-170,-85.3923
1890.0,-7.75181,-3.61356,-170,-80.1867
1891.0,-7.25181,-3.61356,-170,-79.6382
1892.0,-6.75181,-3.61356,60,-77.515
1893.0,-6.25181,-3.61356,54,-78.9789
1894.0,-5.75181,-3.61356,51,-74.1099
1895.0,-5.25181,-3.61356,55,-76.1303
1896.0,-4.75181,-3.61356,-135,-76.2971
1897.0,-4.25181,-3.61356,-168,-74.9025
1898.0,-3.75181,-3.61356,-168,-74.4175
1899.0,-3.25181,-3.61356,-1,-76.5563
1900.0,-2.75181,-3.61356,4,-75.412
1901.0,-2.25181,-3.61356,15,-78.3017
1902.0,-1.75181,-3.61356,-2,-76.6482
1903.0,-1.25181,-3.61356,7,-75.0273
1904.0,-0.751808,-3.61356,10,-75.0035
1905.0,-0.251808,-3.61356,21,-74.8167
1906.0,0.248192,-3.61356,13,-77.8506
1907.0,0.748192,-3.61356,8,-76.7917
1908.0,1.24819,-3.61356,6,-77.1457
1909.0,1.74819,-3.61356,13,-75.5279
1910.0,2.24819,-3.61356,-162,-76.0969
1911.0,2.74819,-3.61356,13,-76.6364
1912.0,3.24819,-3.61356,5,-76.4637
1913.0,3.74819,-3.61356,24,-76.8638
1914.0,4.24819,-3.61356,13,-77.5652
1915.0,4.74819,-3.61356,40,-74.7966
1916.0,5.24819,-3.61356,-123,-81.8679
1917.0,5.74819,-3.61356,-109,-77.8786
1918.0,6.24819,-3.61356,-96,-81.5847
1919.0,6.74819,-3.61356,-170,-78.6118
1920.0,7.24819,-3.61356,-115,-80.4036
1921.0,7.74819,-3.61356,-108,-74.8705
1922.0,8.24819,-3.61356,-111,-75.1034
1923.0,8.74819,-3.61356,-102,-78.519
